trade_date,entry_time,exit_time,direction,entry_straddle,exit_straddle,entry_ce,exit_ce,entry_pe,exit_pe,entry_z,exit_z,atm_strike,expiry,pnl_points,pnl_ce,pnl_pe,cost_points,exit_reason,bars_held
2025-01-14,2025-01-14 10:30:00,2025-01-14 11:09:00,1,207.39999389648438,202.14999389648438,78.5,114.94999694824219,128.89999389648438,87.19999694824219,-2.043570965616573,-0.4826429874231479,23250.0,2025-01-16 00:00:00,-17.25,36.44999694824219,-41.69999694824219,12.0,target_revert,39
2025-01-14,2025-01-14 11:33:00,2025-01-14 11:51:00,1,191.5500030517578,197.5,95.0,71.9000015258789,96.55000305175781,125.5999984741211,-2.014010244645713,0.31143732203087143,23250.0,2025-01-16 00:00:00,-6.0500030517578125,-23.099998474121094,29.04999542236328,12.0,target_revert,18
2025-01-15,2025-01-15 12:32:00,2025-01-15 13:00:00,1,125.45000457763672,127.0999984741211,33.150001525878906,33.0,92.30000305175781,94.0999984741211,-2.0657452475633544,-0.14774067520483458,23300.0,2025-01-16 00:00:00,-10.350006103515625,-0.15000152587890625,1.7999954223632812,12.0,target_revert,28
2025-01-15,2025-01-15 13:18:00,2025-01-15 13:19:00,-1,143.4000015258789,151.05000686645508,24.5,22.950000762939453,118.9000015258789,128.10000610351562,3.2608609894982874,4.056340800792788,23300.0,2025-01-16 00:00:00,-19.650005340576172,1.5499992370605469,-9.200004577636719,12.0,stop_z_trend,1
2025-01-16,2025-01-16 10:53:00,2025-01-16 11:04:00,-1,144.50000286102295,132.35000324249268,5.699999809265137,5.550000190734863,138.8000030517578,126.80000305175781,3.2200631433831814,0.49760540393595387,23400.0,2025-01-16 00:00:00,0.14999961853027344,0.14999961853027344,12.0,12.0,target_revert,11
2025-01-16,2025-01-16 11:43:00,2025-01-16 12:18:00,1,123.0,131.1999969482422,6.75,4.5,116.25,126.69999694824219,-2.1221504726452043,-0.22462788558365687,23400.0,2025-01-16 00:00:00,-3.8000030517578125,-2.25,10.449996948242188,12.0,target_revert,35
2025-01-17,2025-01-17 10:49:00,2025-01-17 10:50:00,-1,355.7999954223633,373.70001220703125,112.0999984741211,111.75,243.6999969482422,261.95001220703125,2.9893947629044373,4.487244974731302,23300.0,2025-01-23 00:00:00,-29.90001678466797,0.34999847412109375,-18.250015258789062,12.0,stop_z_trend,1
2025-01-17,2025-01-17 10:50:00,2025-01-17 10:51:00,-1,373.70001220703125,369.4499969482422,111.75,115.0,261.95001220703125,254.4499969482422,4.487244974731302,3.4865443689266544,23300.0,2025-01-23 00:00:00,-7.7499847412109375,-3.25,7.5000152587890625,12.0,stop_z_trend,1
2025-01-20,2025-01-20 11:18:00,2025-01-20 11:20:00,-1,317.75,319.4500045776367,205.5500030517578,204.85000610351562,112.19999694824219,114.5999984741211,3.129670725563941,3.1436672342296093,23250.0,2025-01-23 00:00:00,-13.700004577636719,0.6999969482421875,-2.4000015258789062,12.0,stop_z_trend,2
2025-01-20,2025-01-20 11:20:00,2025-01-20 12:03:00,-1,319.4500045776367,313.50000762939453,204.85000610351562,210.85000610351562,114.5999984741211,102.6500015258789,3.1436672342296093,0.1293069334555959,23250.0,2025-01-23 00:00:00,-6.0500030517578125,-6.0,11.949996948242188,12.0,target_revert,43
2025-01-21,2025-01-21 10:16:00,2025-01-21 10:21:00,-1,317.1999969482422,353.15000915527344,104.80000305175781,94.55000305175781,212.39999389648438,258.6000061035156,2.4360976553400566,3.9643596386887756,23350.0,2025-01-23 00:00:00,-47.95001220703125,10.25,-46.20001220703125,12.0,stop_z_trend,5
2025-01-21,2025-01-21 10:21:00,2025-01-21 10:22:00,-1,353.15000915527344,351.5499954223633,94.55000305175781,93.1500015258789,258.6000061035156,258.3999938964844,3.9643596386887756,3.447717141587236,23350.0,2025-01-23 00:00:00,-10.399986267089844,1.4000015258789062,0.20001220703125,12.0,stop_z_trend,1
2025-01-22,2025-01-22 11:34:00,2025-01-22 11:36:00,-1,181.0999984741211,169.74999618530273,47.150001525878906,52.04999923706055,133.9499969482422,117.69999694824219,2.733158416116411,0.09508949348338837,23150.0,2025-01-23 00:00:00,-0.6499977111816406,-4.899997711181641,16.25,12.0,target_revert,2
2025-01-22,2025-01-22 11:45:00,2025-01-22 11:55:00,-1,180.90000534057617,170.8499984741211,44.29999923706055,46.5,136.60000610351562,124.3499984741211,2.969437561321038,0.1444460405473864,23150.0,2025-01-23 00:00:00,-1.9499931335449219,-2.200000762939453,12.250007629394531,12.0,target_revert,10
2025-01-23,2025-01-23 11:09:00,2025-01-23 11:49:00,1,47.35000038146973,51.30000019073486,19.149999618530273,7.800000190734863,28.200000762939453,43.5,-2.15470061187954,0.2982818478805756,23250.0,2025-01-23 00:00:00,-8.050000190734863,-11.34999942779541,15.299999237060547,12.0,target_revert,40
2025-01-23,2025-01-23 12:07:00,2025-01-23 12:20:00,1,39.19999980926514,45.60000038146973,11.949999809265137,31.5,27.25,14.100000381469727,-2.06474104673133,0.6643081469153236,23250.0,2025-01-23 00:00:00,-5.59999942779541,19.550000190734863,-13.149999618530273,12.0,mean_revert,13
2025-01-24,2025-01-24 10:29:00,2025-01-24 11:03:00,1,377.75,375.3500061035156,216.5,246.5500030517578,161.25,128.8000030517578,-2.505463942673644,-0.39056622815266945,23150.0,2025-01-30 00:00:00,-14.399993896484375,30.050003051757812,-32.44999694824219,12.0,target_revert,34
2025-01-24,2025-01-24 11:37:00,2025-01-24 11:41:00,-1,380.15000915527344,387.1500015258789,271.20001220703125,281.75,108.94999694824219,105.4000015258789,2.148185867505422,3.436973654126033,23150.0,2025-01-30 00:00:00,-18.99999237060547,-10.54998779296875,3.5499954223632812,12.0,stop_z_trend,4
2025-01-27,2025-01-27 10:19:00,2025-01-27 10:43:00,-1,362.59999084472656,356.9000015258789,127.69999694824219,116.3499984741211,234.89999389648438,240.5500030517578,2.0033097740147716,0.11600144573798479,23000.0,2025-01-30 00:00:00,-6.300010681152344,11.349998474121094,-5.6500091552734375,12.0,target_revert,24
2025-01-27,2025-01-27 11:19:00,2025-01-27 11:40:00,1,350.0500030517578,352.0500030517578,115.44999694824219,110.80000305175781,234.60000610351562,241.25,-2.195321247799352,-0.31911783442942926,23000.0,2025-01-30 00:00:00,-10.0,-4.649993896484375,6.649993896484375,12.0,target_revert,21
2025-01-28,2025-01-28 10:31:00,2025-01-28 10:43:00,1,311.5500030517578,320.40000915527344,158.60000610351562,163.3000030517578,152.9499969482422,157.10000610351562,-2.3691497686167238,-0.3170216422925168,22900.0,2025-01-30 00:00:00,-3.149993896484375,4.6999969482421875,4.1500091552734375,12.0,target_revert,12
2025-01-28,2025-01-28 11:00:00,2025-01-28 11:01:00,-1,340.75,350.1999969482422,185.8000030517578,214.0500030517578,154.9499969482422,136.14999389648438,2.117199743660309,3.002315832345866,22900.0,2025-01-30 00:00:00,-21.449996948242188,-28.25,18.800003051757812,12.0,stop_z_trend,1
2025-01-29,2025-01-29 10:59:00,2025-01-29 11:07:00,-1,324.3499984741211,316.09999084472656,203.25,185.39999389648438,121.0999984741211,130.6999969482422,2.813495786517706,0.4720026287185878,23050.0,2025-01-30 00:00:00,-3.7499923706054688,17.850006103515625,-9.599998474121094,12.0,target_revert,8
2025-01-29,2025-01-29 11:25:00,2025-01-29 11:29:00,1,308.1999969482422,304.6999969482422,139.1999969482422,159.5,169.0,145.1999969482422,-2.701625394024521,-3.554904937558019,23050.0,2025-01-30 00:00:00,-15.5,20.300003051757812,-23.800003051757812,12.0,stop_z_trend,4
2025-01-30,2025-01-30 10:50:00,2025-01-30 11:13:00,1,165.95000076293945,174.20000457763672,130.75,126.05000305175781,35.20000076293945,48.150001525878906,-2.172893898377622,-0.19426047825678935,23200.0,2025-01-30 00:00:00,-3.7499961853027344,-4.6999969482421875,12.950000762939453,12.0,target_revert,23
2025-01-30,2025-01-30 12:14:00,2025-01-30 12:29:00,-1,204.6500015258789,183.9499969482422,122.75,125.8499984741211,81.9000015258789,58.099998474121094,2.2834685953017875,0.47293359210296787,23200.0,2025-01-30 00:00:00,8.700004577636719,-3.0999984741210938,23.800003051757812,12.0,target_revert,15
2025-01-31,2025-01-31 10:19:00,2025-01-31 11:19:00,1,597.0,559.0,261.3500061035156,272.04998779296875,335.6499938964844,286.95001220703125,-2.048538295843132,-0.9702495764109041,23500.0,2025-02-06 00:00:00,-50.0,10.699981689453125,-48.699981689453125,12.0,max_hold,60
2025-01-31,2025-01-31 11:45:00,2025-01-31 12:45:00,1,550.7999877929688,515.1000061035156,265.0,280.6000061035156,285.79998779296875,234.5,-2.4650569479262954,-1.8273756441678688,23500.0,2025-02-06 00:00:00,-47.699981689453125,15.600006103515625,-51.29998779296875,12.0,max_hold,60
2025-02-01,2025-02-01 10:20:00,2025-02-01 10:57:00,1,453.6000061035156,452.5500030517578,198.0500030517578,223.4499969482422,255.5500030517578,229.10000610351562,-2.0478018895637033,-0.3949682034839426,23650.0,2025-02-06 00:00:00,-13.050003051757812,25.399993896484375,-26.449996948242188,12.0,target_revert,37
2025-02-01,2025-02-01 11:30:00,2025-02-01 11:32:00,1,441.0500030517578,433.40000915527344,220.4499969482422,222.85000610351562,220.60000610351562,210.5500030517578,-2.1986682232329877,-3.109387303008953,23650.0,2025-02-06 00:00:00,-19.649993896484375,2.4000091552734375,-10.050003051757812,12.0,stop_z_trend,2
2025-02-03,2025-02-03 10:28:00,2025-02-03 11:17:00,1,247.90000915527344,244.25,106.55000305175781,131.6999969482422,141.35000610351562,112.55000305175781,-2.032279261567284,-0.44975480781010657,23350.0,2025-02-06 00:00:00,-15.650009155273438,25.149993896484375,-28.800003051757812,12.0,target_revert,49
2025-02-03,2025-02-03 11:56:00,2025-02-03 11:58:00,1,237.14999389648438,234.8000030517578,97.19999694824219,98.55000305175781,139.9499969482422,136.25,-2.0527944562649525,-3.0704871776638893,23350.0,2025-02-06 00:00:00,-14.349990844726562,1.350006103515625,-3.6999969482421875,12.0,stop_z_trend,2
2025-02-04,2025-02-04 10:28:00,2025-02-04 10:36:00,-1,299.1500015258789,329.0999984741211,85.4000015258789,78.9000015258789,213.75,250.1999969482422,2.0365989511810234,3.0182225674502092,23650.0,2025-02-06 00:00:00,-41.94999694824219,6.5,-36.44999694824219,12.0,stop_z_trend,8
2025-02-04,2025-02-04 10:36:00,2025-02-04 10:37:00,-1,329.0999984741211,335.00001525878906,78.9000015258789,77.30000305175781,250.1999969482422,257.70001220703125,3.0182225674502092,3.0951310667414185,23650.0,2025-02-06 00:00:00,-17.90001678466797,1.5999984741210938,-7.5000152587890625,12.0,stop_z_trend,1
2025-02-05,2025-02-05 11:17:00,2025-02-05 11:23:00,-1,210.7500057220459,190.29999351501465,31.649999618530273,31.899999618530273,179.10000610351562,158.39999389648438,2.788515216812651,0.2655136537174044,23850.0,2025-02-06 00:00:00,8.45001220703125,-0.25,20.70001220703125,12.0,target_revert,6
2025-02-05,2025-02-05 13:15:00,2025-02-05 13:28:00,1,180.0,184.30000686645508,33.75,31.450000762939453,146.25,152.85000610351562,-2.032176390665885,-0.4797441423135174,23850.0,2025-02-06 00:00:00,-7.699993133544922,-2.299999237060547,6.600006103515625,12.0,target_revert,13
2025-02-06,2025-02-06 10:38:00,2025-02-06 11:05:00,1,107.49999618530273,122.4000015258789,19.549999237060547,10.5,87.94999694824219,111.9000015258789,-2.050905607382591,0.6773194631522591,23700.0,2025-02-06 00:00:00,2.900005340576172,-9.049999237060547,23.95000457763672,12.0,mean_revert,27
2025-02-06,2025-02-06 12:12:00,2025-02-06 12:35:00,1,117.44999885559082,120.59999990463257,9.350000381469727,5.099999904632568,108.0999984741211,115.5,-2.2852017265917506,-0.1331869257313699,23700.0,2025-02-06 00:00:00,-8.849998950958252,-4.250000476837158,7.400001525878906,12.0,target_revert,23
2025-02-07,2025-02-07 10:15:00,2025-02-07 11:15:00,1,338.65000915527344,322.25,140.0500030517578,141.9499969482422,198.60000610351562,180.3000030517578,-2.7581694454625616,-1.5150283005958594,23700.0,2025-02-13 00:00:00,-28.400009155273438,1.899993896484375,-18.300003051757812,12.0,max_hold,60
2025-02-07,2025-02-07 12:11:00,2025-02-07 12:14:00,-1,325.9500045776367,331.0499954223633,116.3499984741211,108.0999984741211,209.60000610351562,222.9499969482422,2.1989505311655178,3.0731385579022517,23700.0,2025-02-13 00:00:00,-17.099990844726562,8.25,-13.349990844726562,12.0,stop_z_trend,3
2025-02-10,2025-02-10 10:15:00,2025-02-10 10:39:00,-1,324.25000762939453,309.5,104.9000015258789,115.30000305175781,219.35000610351562,194.1999969482422,2.7037145360083232,0.23947149316735336,23500.0,2025-02-13 00:00:00,2.7500076293945312,-10.400001525878906,25.150009155273438,12.0,target_revert,24
2025-02-10,2025-02-10 11:53:00,2025-02-10 11:57:00,1,294.75000762939453,303.59999084472656,105.1500015258789,94.44999694824219,189.60000610351562,209.14999389648438,-2.359036564588599,0.14170047899368612,23500.0,2025-02-13 00:00:00,-3.1500167846679688,-10.700004577636719,19.54998779296875,12.0,target_revert,4
2025-02-11,2025-02-11 11:08:00,2025-02-11 11:13:00,1,234.54999542236328,240.5,94.6500015258789,94.5,139.89999389648438,146.0,-2.1453996637503208,-0.3216942378367843,23350.0,2025-02-13 00:00:00,-6.049995422363281,-0.15000152587890625,6.100006103515625,12.0,target_revert,5
2025-02-11,2025-02-11 11:37:00,2025-02-11 11:42:00,1,234.0500030517578,232.4499969482422,83.55000305175781,85.75,150.5,146.6999969482422,-3.2672144066701807,-3.212828364093729,23350.0,2025-02-13 00:00:00,-13.600006103515625,2.1999969482421875,-3.8000030517578125,12.0,stop_z_trend,5
2025-02-12,2025-02-12 11:43:00,2025-02-12 11:44:00,-1,224.5500030517578,253.75000762939453,160.5,199.10000610351562,64.05000305175781,54.650001525878906,2.544117047564224,5.096574618386692,22900.0,2025-02-13 00:00:00,-41.20000457763672,-38.600006103515625,9.400001525878906,12.0,stop_z_trend,1
2025-02-12,2025-02-12 11:44:00,2025-02-12 11:45:00,-1,253.75000762939453,268.75000762939453,199.10000610351562,220.35000610351562,54.650001525878906,48.400001525878906,5.096574618386692,5.051710698222035,22900.0,2025-02-13 00:00:00,-27.0,-21.25,6.25,12.0,stop_z_trend,1
2025-02-13,2025-02-13 12:18:00,2025-02-13 12:41:00,1,76.4000015258789,79.90000343322754,22.0,9.600000381469727,54.400001525878906,70.30000305175781,-2.42033314375716,-0.3163409352283438,23250.0,2025-02-13 00:00:00,-8.499998092651367,-12.399999618530273,15.900001525878906,12.0,target_revert,23
2025-02-13,2025-02-13 12:46:00,2025-02-13 13:10:00,1,67.50000190734863,73.89999866485596,12.100000381469727,7.050000190734863,55.400001525878906,66.8499984741211,-2.116991974239439,-0.02502857808430006,23250.0,2025-02-13 00:00:00,-5.600003242492676,-5.050000190734863,11.449996948242188,12.0,target_revert,24
2025-02-14,2025-02-14 10:36:00,2025-02-14 10:42:00,-1,366.99998474121094,384.29998779296875,107.44999694824219,100.75,259.54998779296875,283.54998779296875,2.4301923328394888,3.073440139862837,23150.0,2025-02-20 00:00:00,-29.300003051757812,6.6999969482421875,-24.0,12.0,stop_z_trend,6
2025-02-14,2025-02-14 10:42:00,2025-02-14 10:43:00,-1,384.29998779296875,392.20001220703125,100.75,97.25,283.54998779296875,294.95001220703125,3.073440139862837,3.320156797533573,23150.0,2025-02-20 00:00:00,-19.9000244140625,3.5,-11.4000244140625,12.0,stop_z_trend,1
2025-02-17,2025-02-17 10:24:00,2025-02-17 10:36:00,1,327.1499938964844,335.8999938964844,168.39999389648438,209.6999969482422,158.75,126.19999694824219,-2.059315857465734,0.34081235843669583,22850.0,2025-02-20 00:00:00,-3.25,41.30000305175781,-32.55000305175781,12.0,target_revert,12
2025-02-17,2025-02-17 10:37:00,2025-02-17 11:03:00,-1,347.4499969482422,340.0,225.9499969482422,199.14999389648438,121.5,140.85000610351562,2.501758020387773,0.28531162497903073,22850.0,2025-02-20 00:00:00,-4.5500030517578125,26.800003051757812,-19.350006103515625,12.0,target_revert,26
2025-02-18,2025-02-18 12:19:00,2025-02-18 12:53:00,1,265.1999969482422,264.25,103.19999694824219,92.25,162.0,172.0,-2.1415597822956087,-0.48705089840141164,22950.0,2025-02-20 00:00:00,-12.949996948242188,-10.949996948242188,10.0,12.0,target_revert,34
2025-02-18,2025-02-18 14:18:00,2025-02-18 15:00:00,1,248.39999389648438,237.0,114.75,123.75,133.64999389648438,113.25,-2.0737494353868158,-1.790264069922569,22950.0,2025-02-20 00:00:00,-23.399993896484375,9.0,-20.399993896484375,12.0,eod_force,42
2025-02-19,2025-02-19 10:55:00,2025-02-19 11:03:00,-1,227.54999923706055,210.4499969482422,62.54999923706055,65.25,165.0,145.1999969482422,3.9611569034117533,-0.13044851875955707,23050.0,2025-02-20 00:00:00,5.100002288818359,-2.700000762939453,19.800003051757812,12.0,target_revert,8
2025-02-19,2025-02-19 11:24:00,2025-02-19 11:28:00,1,196.3499984741211,206.15000534057617,69.4000015258789,61.54999923706055,126.94999694824219,144.60000610351562,-2.0986357073133863,-0.31990109014701046,23050.0,2025-02-20 00:00:00,-2.199993133544922,-7.850002288818359,17.650009155273438,12.0,target_revert,4
2025-02-20,2025-02-20 11:25:00,2025-02-20 12:25:00,1,76.10000228881836,53.89999961853027,38.20000076293945,27.799999237060547,37.900001525878906,26.100000381469727,-2.2607410607770566,-1.5703457486012222,22900.0,2025-02-20 00:00:00,-34.200002670288086,-10.400001525878906,-11.80000114440918,12.0,max_hold,60
2025-02-20,2025-02-20 13:17:00,2025-02-20 13:49:00,1,40.75,42.59999942779541,18.350000381469727,29.799999237060547,22.399999618530273,12.800000190734863,-2.155403019769062,0.14820511525739302,22900.0,2025-02-20 00:00:00,-10.15000057220459,11.44999885559082,-9.59999942779541,12.0,target_revert,32
2025-02-21,2025-02-21 10:15:00,2025-02-21 10:34:00,-1,346.6499938964844,331.3999938964844,143.0,157.39999389648438,203.64999389648438,174.0,3.166563375022736,0.46266495095462934,22850.0,2025-02-27 00:00:00,3.25,-14.399993896484375,29.649993896484375,12.0,target_revert,19
2025-02-21,2025-02-21 11:35:00,2025-02-21 12:35:00,1,322.25,303.6000061035156,151.85000610351562,156.8000030517578,170.39999389648438,146.8000030517578,-2.0041354782874508,-2.050363637874656,22850.0,2025-02-27 00:00:00,-30.649993896484375,4.9499969482421875,-23.599990844726562,12.0,max_hold,60
2025-02-24,2025-02-24 10:47:00,2025-02-24 11:47:00,1,234.6500015258789,230.5500030517578,107.0,123.30000305175781,127.6500015258789,107.25,-2.26337510811035,-0.8153754931664473,22650.0,2025-02-27 00:00:00,-16.099998474121094,16.300003051757812,-20.400001525878906,12.0,max_hold,60
2025-02-24,2025-02-24 11:54:00,2025-02-24 12:13:00,1,225.5,227.75000762939453,116.19999694824219,93.9000015258789,109.30000305175781,133.85000610351562,-2.1204520138118688,-0.15524233175842758,22650.0,2025-02-27 00:00:00,-9.749992370605469,-22.29999542236328,24.550003051757812,12.0,target_revert,19
2025-02-25,2025-02-25 13:27:00,2025-02-25 14:09:00,1,101.04999923706055,100.10000228881836,53.0,51.20000076293945,48.04999923706055,48.900001525878906,-2.1230796771897174,-0.45002854581312707,22600.0,2025-02-27 00:00:00,-12.949996948242188,-1.7999992370605469,0.8500022888183594,12.0,target_revert,42
2025-02-25,2025-02-25 14:16:00,2025-02-25 15:00:00,-1,104.9000015258789,111.0999984741211,55.45000076293945,54.79999923706055,49.45000076293945,56.29999923706055,2.3301730919550914,1.2558305589640668,22600.0,2025-02-27 00:00:00,-18.199996948242188,0.6500015258789062,-6.849998474121094,12.0,eod_force,44
2025-02-27,2025-02-27 11:07:00,2025-02-27 11:59:00,1,36.80000114440918,32.45000076293945,19.950000762939453,10.100000381469727,16.850000381469727,22.350000381469727,-2.382721792476322,-0.28148751677611317,22550.0,2025-02-27 00:00:00,-16.350000381469727,-9.850000381469727,5.5,12.0,target_revert,52
2025-02-27,2025-02-27 12:23:00,2025-02-27 12:32:00,1,26.94999885559082,30.0,10.899999618530273,7.5,16.049999237060547,22.5,-2.0523643151495725,-0.07221859635688485,22550.0,2025-02-27 00:00:00,-8.94999885559082,-3.3999996185302734,6.450000762939453,12.0,target_revert,9
2025-02-28,2025-02-28 10:19:00,2025-02-28 10:49:00,1,269.84999084472656,274.6499938964844,111.19999694824219,97.44999694824219,158.64999389648438,177.1999969482422,-2.45152026119676,-0.1895993788534689,22400.0,2025-03-06 00:00:00,-7.1999969482421875,-13.75,18.550003051757812,12.0,target_revert,30
2025-02-28,2025-02-28 11:49:00,2025-02-28 11:54:00,-1,283.3500061035156,276.2000045776367,79.80000305175781,81.8499984741211,203.5500030517578,194.35000610351562,2.3183646342236783,0.373441161755465,22400.0,2025-03-06 00:00:00,-4.849998474121094,-2.0499954223632812,9.199996948242188,12.0,target_revert,5
2025-03-03,2025-03-03 11:11:00,2025-03-03 11:23:00,-1,280.2000045776367,271.6999969482422,68.9000015258789,69.5,211.3000030517578,202.1999969482422,2.050321780865602,0.3578945697901298,22200.0,2025-03-06 00:00:00,-3.4999923706054688,-0.5999984741210938,9.100006103515625,12.0,target_revert,12
2025-03-03,2025-03-03 12:13:00,2025-03-03 13:13:00,1,257.25,239.54999542236328,73.25,107.6500015258789,184.0,131.89999389648438,-2.3906564848713803,-1.6212581558052994,22200.0,2025-03-06 00:00:00,-29.70000457763672,34.400001525878906,-52.100006103515625,12.0,max_hold,60
2025-03-04,2025-03-04 11:45:00,2025-03-04 11:47:00,-1,221.5999984741211,228.60000228881836,45.599998474121094,41.29999923706055,176.0,187.3000030517578,2.07768029617284,3.6845882209461545,22200.0,2025-03-06 00:00:00,-19.000003814697266,4.299999237060547,-11.300003051757812,12.0,stop_z_trend,2
2025-03-04,2025-03-04 11:47:00,2025-03-04 11:53:00,-1,228.60000228881836,217.25,41.29999923706055,45.25,187.3000030517578,172.0,3.6845882209461545,0.21735622111269456,22200.0,2025-03-06 00:00:00,-0.6499977111816406,-3.950000762939453,15.300003051757812,12.0,target_revert,6
2025-03-05,2025-03-05 10:33:00,2025-03-05 11:33:00,1,176.1500015258789,159.75000381469727,44.150001525878906,45.70000076293945,132.0,114.05000305175781,-2.5961560367067857,-2.037669183462438,22350.0,2025-03-06 00:00:00,-28.39999771118164,1.5499992370605469,-17.949996948242188,12.0,max_hold,60
2025-03-05,2025-03-05 11:33:00,2025-03-05 11:49:00,1,159.75000381469727,165.1999969482422,45.70000076293945,84.0,114.05000305175781,81.19999694824219,-2.037669183462438,0.11588821868268769,22350.0,2025-03-06 00:00:00,-6.550006866455078,38.29999923706055,-32.850006103515625,12.0,target_revert,16
2025-03-06,2025-03-06 11:04:00,2025-03-06 11:22:00,1,96.35000038146973,126.05000114440918,11.350000381469727,21.399999618530273,85.0,104.6500015258789,-2.0099719861220677,0.5481766470368151,22450.0,2025-03-06 00:00:00,17.700000762939453,10.049999237060547,19.650001525878906,12.0,mean_revert,18
2025-03-06,2025-03-06 11:27:00,2025-03-06 11:39:00,-1,154.64999675750732,124.25000190734863,11.949999809265137,13.100000381469727,142.6999969482422,111.1500015258789,2.189308649356852,0.4163993053181312,22450.0,2025-03-06 00:00:00,18.39999485015869,-1.1500005722045898,31.54999542236328,12.0,target_revert,12
2025-03-07,2025-03-07 10:59:00,2025-03-07 11:01:00,-1,297.74999237060547,291.9500045776367,117.0999984741211,123.3499984741211,180.64999389648438,168.60000610351562,2.135396298905999,-1.1382886523761453,22650.0,2025-03-13 00:00:00,-6.20001220703125,-6.25,12.04998779296875,12.0,mean_revert,2
2025-03-07,2025-03-07 11:03:00,2025-03-07 11:16:00,1,289.75,293.1999969482422,125.25,151.3000030517578,164.5,141.89999389648438,-2.2141890836896905,-0.06613518590798542,22650.0,2025-03-13 00:00:00,-8.550003051757812,26.050003051757812,-22.600006103515625,12.0,target_revert,13
2025-03-10,2025-03-10 10:40:00,2025-03-10 10:48:00,1,248.3499984741211,241.09999084472656,93.5999984741211,95.19999694824219,154.75,145.89999389648438,-2.0609371145443602,-3.1079375928890514,22700.0,2025-03-13 00:00:00,-19.25000762939453,1.5999984741210938,-8.850006103515625,12.0,stop_z_trend,8
2025-03-10,2025-03-10 10:48:00,2025-03-10 11:09:00,1,241.09999084472656,246.1999969482422,95.19999694824219,82.19999694824219,145.89999389648438,164.0,-3.1079375928890514,-0.4777702377432821,22700.0,2025-03-13 00:00:00,-6.899993896484375,-13.0,18.100006103515625,12.0,target_revert,21
2025-03-11,2025-03-11 10:46:00,2025-03-11 10:57:00,1,224.1500015258789,232.59999084472656,105.25,134.89999389648438,118.9000015258789,97.69999694824219,-2.3847293153187623,1.5750731981741932,22450.0,2025-03-13 00:00:00,-3.5500106811523438,29.649993896484375,-21.20000457763672,12.0,mean_revert,11
2025-03-11,2025-03-11 11:01:00,2025-03-11 11:02:00,-1,239.89999389648438,244.85000610351562,140.89999389648438,150.85000610351562,99.0,94.0,3.7705722117966634,4.406354002763026,22450.0,2025-03-13 00:00:00,-16.95001220703125,-9.95001220703125,5.0,12.0,stop_z_trend,1
2025-03-12,2025-03-12 10:36:00,2025-03-12 10:48:00,1,159.20000457763672,166.20000457763672,55.150001525878906,43.150001525878906,104.05000305175781,123.05000305175781,-2.3167541713315156,-0.4320666099161848,22500.0,2025-03-13 00:00:00,-5.0,-12.0,19.0,12.0,target_revert,12
2025-03-12,2025-03-12 11:28:00,2025-03-12 11:37:00,-1,178.9499969482422,190.20000076293945,30.75,26.200000762939453,148.1999969482422,164.0,2.1408591167765896,3.419717719077647,22500.0,2025-03-13 00:00:00,-23.250003814697266,4.549999237060547,-15.800003051757812,12.0,stop_z_trend,9
2025-03-13,2025-03-13 10:51:00,2025-03-13 10:52:00,-1,119.54999828338623,133.80000114440918,8.949999809265137,8.399999618530273,110.5999984741211,125.4000015258789,2.2735079497778066,3.3380564030145967,22600.0,2025-03-13 00:00:00,-26.25000286102295,0.5500001907348633,-14.800003051757812,12.0,stop_z_trend,1
2025-03-13,2025-03-13 10:52:00,2025-03-13 11:12:00,-1,133.80000114440918,107.20000171661377,8.399999618530273,8.300000190734863,125.4000015258789,98.9000015258789,3.3380564030145967,0.289555553265977,22600.0,2025-03-13 00:00:00,14.59999942779541,0.09999942779541016,26.5,12.0,target_revert,20
2025-03-17,2025-03-17 10:27:00,2025-03-17 10:36:00,-1,243.25,247.20000457763672,71.0,66.1500015258789,172.25,181.0500030517578,3.792376847641423,3.4055047487151233,22600.0,2025-03-20 00:00:00,-15.950004577636719,4.849998474121094,-8.800003051757812,12.0,stop_z_trend,9
2025-03-17,2025-03-17 10:36:00,2025-03-17 10:37:00,-1,247.20000457763672,247.79999542236328,66.1500015258789,67.4000015258789,181.0500030517578,180.39999389648438,3.4055047487151233,3.202152483532098,22600.0,2025-03-20 00:00:00,-12.599990844726562,-1.25,0.6500091552734375,12.0,stop_z_trend,1
2025-03-18,2025-03-18 11:02:00,2025-03-18 11:32:00,1,218.6999969482422,219.54999542236328,106.8499984741211,127.69999694824219,111.8499984741211,91.8499984741211,-2.502440318346013,-0.44975541932224344,22750.0,2025-03-20 00:00:00,-11.150001525878906,20.849998474121094,-20.0,12.0,target_revert,30
2025-03-18,2025-03-18 11:56:00,2025-03-18 12:56:00,1,215.1500015258789,201.45000457763672,124.25,99.55000305175781,90.9000015258789,101.9000015258789,-2.12302544508526,-2.144201631088865,22750.0,2025-03-20 00:00:00,-25.699996948242188,-24.699996948242188,11.0,12.0,max_hold,60
2025-03-19,2025-03-19 11:25:00,2025-03-19 11:29:00,-1,170.1500015258789,165.75,58.25,62.75,111.9000015258789,103.0,2.549503642977367,0.4240059081787655,22950.0,2025-03-20 00:00:00,-7.599998474121094,-4.5,8.900001525878906,12.0,target_revert,4
